Year,GP,Driver,Strategy,PitStops,Stint,Compound,StintLength,StintNumber
2019,Monaco Grand Prix,BOT,SOFT-MEDIUM-HARD,2,Stint 3,HARD,66,3
2019,Monaco Grand Prix,VER,SOFT-HARD,1,Stint 1,SOFT,11,1
2019,Monaco Grand Prix,VER,SOFT-HARD,1,Stint 2,HARD,67,2
2019,Monaco Grand Prix,GAS,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,27,1
2019,Monaco Grand Prix,GAS,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,35,2
2019,Monaco Grand Prix,GAS,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,16,3
2019,Monaco Grand Prix,SAI,SOFT-MEDIUM,1,Stint 1,SOFT,30,1
2019,Monaco Grand Prix,SAI,SOFT-MEDIUM,1,Stint 2,MEDIUM,48,2
2019,Monaco Grand Prix,KVY,SOFT-MEDIUM,1,Stint 1,SOFT,32,1
2019,Monaco Grand Prix,KVY,SOFT-MEDIUM,1,Stint 2,MEDIUM,46,2
2019,Monaco Grand Prix,ALB,SOFT-MEDIUM,1,Stint 1,SOFT,40,1
2019,Monaco Grand Prix,ALB,SOFT-MEDIUM,1,Stint 2,MEDIUM,38,2
2019,Monaco Grand Prix,RIC,SOFT-MEDIUM,1,Stint 1,SOFT,11,1
2019,Monaco Grand Prix,RIC,SOFT-MEDIUM,1,Stint 2,MEDIUM,67,2
2019,Monaco Grand Prix,GRO,SOFT-MEDIUM,1,Stint 1,SOFT,50,1
2019,Monaco Grand Prix,GRO,SOFT-MEDIUM,1,Stint 2,MEDIUM,28,2
2019,Monaco Grand Prix,NOR,MEDIUM-SOFT,1,Stint 1,MEDIUM,47,1
2019,Monaco Grand Prix,NOR,MEDIUM-SOFT,1,Stint 2,SOFT,31,2
2019,Monaco Grand Prix,PER,MEDIUM-HARD,1,Stint 1,MEDIUM,11,1
2019,Monaco Grand Prix,PER,MEDIUM-HARD,1,Stint 2,HARD,66,2
2019,Monaco Grand Prix,HUL,MEDIUM-HARD,1,Stint 1,MEDIUM,9,1
2019,Monaco Grand Prix,HUL,MEDIUM-HARD,1,Stint 2,HARD,68,2
2019,Monaco Grand Prix,MAG,SOFT-MEDIUM,1,Stint 1,SOFT,11,1
2019,Monaco Grand Prix,MAG,SOFT-MEDIUM,1,Stint 2,MEDIUM,66,2
2019,Monaco Grand Prix,RUS,MEDIUM-HARD,1,Stint 1,MEDIUM,10,1
2019,Monaco Grand Prix,RUS,MEDIUM-HARD,1,Stint 2,HARD,67,2
2019,Monaco Grand Prix,STR,MEDIUM-HARD,1,Stint 1,MEDIUM,40,1
2019,Monaco Grand Prix,STR,MEDIUM-HARD,1,Stint 2,HARD,37,2
2019,Monaco Grand Prix,RAI,SOFT-MEDIUM,1,Stint 1,SOFT,46,1
2019,Monaco Grand Prix,RAI,SOFT-MEDIUM,1,Stint 2,MEDIUM,31,2
2019,Monaco Grand Prix,KUB,MEDIUM-HARD,1,Stint 1,MEDIUM,21,1
2019,Monaco Grand Prix,KUB,MEDIUM-HARD,1,Stint 2,HARD,56,2
2019,Monaco Grand Prix,GIO,SOFT-MEDIUM,1,Stint 1,SOFT,44,1
2019,Monaco Grand Prix,GIO,SOFT-MEDIUM,1,Stint 2,MEDIUM,32,2
2019,Monaco Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,9,1
2019,Monaco Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 2,HARD,7,2
2019,Monaco Grand Prix,LEC,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,1,3
2019,Canadian Grand Prix,GAS,SOFT-HARD,1,Stint 1,SOFT,7,1
2019,Canadian Grand Prix,GAS,SOFT-HARD,1,Stint 2,HARD,62,2
2019,Canadian Grand Prix,PER,MEDIUM-HARD,1,Stint 1,MEDIUM,11,1
2019,Canadian Grand Prix,PER,MEDIUM-HARD,1,Stint 2,HARD,58,2
2019,Canadian Grand Prix,LEC,MEDIUM-HARD,1,Stint 1,MEDIUM,33,1
2019,Canadian Grand Prix,LEC,MEDIUM-HARD,1,Stint 2,HARD,37,2
2019,Canadian Grand Prix,STR,HARD-MEDIUM,1,Stint 1,HARD,45,1
2019,Canadian Grand Prix,STR,HARD-MEDIUM,1,Stint 2,MEDIUM,24,2
2019,Canadian Grand Prix,MAG,HARD-MEDIUM,1,Stint 1,HARD,39,1
2019,Canadian Grand Prix,MAG,HARD-MEDIUM,1,Stint 2,MEDIUM,29,2
2019,Canadian Grand Prix,ALB,MEDIUM-HARD,1,Stint 1,MEDIUM,1,1
2019,Canadian Grand Prix,ALB,MEDIUM-HARD,1,Stint 2,HARD,59,2
2019,Canadian Grand Prix,KVY,MEDIUM-HARD,1,Stint 1,MEDIUM,12,1
2019,Canadian Grand Prix,KVY,MEDIUM-HARD,1,Stint 2,HARD,57,2
2019,Canadian Grand Prix,HUL,SOFT-HARD,1,Stint 1,SOFT,16,1
2019,Canadian Grand Prix,HUL,SOFT-HARD,1,Stint 2,HARD,53,2
2019,Canadian Grand Prix,RIC,SOFT-HARD,1,Stint 1,SOFT,8,1
2019,Canadian Grand Prix,RIC,SOFT-HARD,1,Stint 2,HARD,61,2
2019,Canadian Grand Prix,VER,HARD-MEDIUM,1,Stint 1,HARD,48,1
2019,Canadian Grand Prix,VER,HARD-MEDIUM,1,Stint 2,MEDIUM,22,2
2019,Canadian Grand Prix,NOR,SOFT,0,Stint 1,SOFT,9,1
2019,Canadian Grand Prix,HAM,MEDIUM-HARD,1,Stint 1,MEDIUM,28,1
2019,Canadian Grand Prix,HAM,MEDIUM-HARD,1,Stint 2,HARD,42,2
2019,Canadian Grand Prix,VET,MEDIUM-HARD,1,Stint 1,MEDIUM,26,1
2019,Canadian Grand Prix,VET,MEDIUM-HARD,1,Stint 2,HARD,44,2
2019,Canadian Grand Prix,SAI,SOFT-HARD,1,Stint 1,SOFT,4,1
2019,Canadian Grand Prix,SAI,SOFT-HARD,1,Stint 2,HARD,65,2
2019,Canadian Grand Prix,RUS,MEDIUM-HARD,1,Stint 1,MEDIUM,9,1
2019,Canadian Grand Prix,RUS,MEDIUM-HARD,1,Stint 2,HARD,59,2
2019,Canadian Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,6,1
2019,Canadian Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 2,HARD,52,2
2019,Canadian Grand Prix,RAI,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,11,3
2019,Canadian Grand Prix,BOT,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,30,1
2019,Canadian Grand Prix,BOT,MEDIUM-HARD-SOFT,2,Stint 2,HARD,37,2
2019,Canadian Grand Prix,BOT,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,3,3
2019,Canadian Grand Prix,GRO,MEDIUM-HARD,1,Stint 1,MEDIUM,34,1
2019,Canadian Grand Prix,GRO,MEDIUM-HARD,1,Stint 2,HARD,35,2
2019,Canadian Grand Prix,KUB,MEDIUM-HARD-HARD,2,Stint 1,MEDIUM,9,1
2019,Canadian Grand Prix,KUB,MEDIUM-HARD-HARD,2,Stint 2,HARD,29,2
2019,Canadian Grand Prix,KUB,MEDIUM-HARD-HARD,2,Stint 3,HARD,29,3
2019,Canadian Grand Prix,GIO,HARD-MEDIUM,1,Stint 1,HARD,33,1
2019,Canadian Grand Prix,GIO,HARD-MEDIUM,1,Stint 2,MEDIUM,36,2
2019,French Grand Prix,HAM,MEDIUM-HARD,1,Stint 1,MEDIUM,24,1
2019,French Grand Prix,HAM,MEDIUM-HARD,1,Stint 2,HARD,29,2
2019,French Grand Prix,BOT,MEDIUM-HARD,1,Stint 1,MEDIUM,23,1
2019,French Grand Prix,BOT,MEDIUM-HARD,1,Stint 2,HARD,30,2
2019,French Grand Prix,LEC,MEDIUM-HARD,1,Stint 1,MEDIUM,21,1
2019,French Grand Prix,LEC,MEDIUM-HARD,1,Stint 2,HARD,32,2
2019,French Grand Prix,VER,MEDIUM-HARD,1,Stint 1,MEDIUM,20,1
2019,French Grand Prix,VER,MEDIUM-HARD,1,Stint 2,HARD,33,2
2019,French Grand Prix,VET,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,25,1
2019,French Grand Prix,VET,MEDIUM-HARD-SOFT,2,Stint 2,HARD,26,2
2019,French Grand Prix,VET,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,2,3
2019,French Grand Prix,SAI,MEDIUM-HARD,1,Stint 1,MEDIUM,19,1
2019,French Grand Prix,SAI,MEDIUM-HARD,1,Stint 2,HARD,34,2
2019,French Grand Prix,RAI,HARD-MEDIUM,1,Stint 1,HARD,31,1
2019,French Grand Prix,RAI,HARD-MEDIUM,1,Stint 2,MEDIUM,21,2
2019,French Grand Prix,HUL,HARD-MEDIUM,1,Stint 1,HARD,34,1
2019,French Grand Prix,HUL,HARD-MEDIUM,1,Stint 2,MEDIUM,18,2
2019,French Grand Prix,NOR,MEDIUM-HARD,1,Stint 1,MEDIUM,18,1
2019,French Grand Prix,NOR,MEDIUM-HARD,1,Stint 2,HARD,34,2
2019,French Grand Prix,GAS,SOFT-HARD,1,Stint 1,SOFT,17,1
2019,French Grand Prix,GAS,SOFT-HARD,1,Stint 2,HARD,35,2
2019,French Grand Prix,RIC,MEDIUM-HARD,1,Stint 1,MEDIUM,16,1
2019,French Grand Prix,RIC,MEDIUM-HARD,1,Stint 2,HARD,36,2
2019,French Grand Prix,PER,MEDIUM-HARD,1,Stint 1,MEDIUM,18,1
2019,French Grand Prix,PER,MEDIUM-HARD,1,Stint 2,HARD,34,2
2019,French Grand Prix,STR,HARD-MEDIUM,1,Stint 1,HARD,39,1
2019,French Grand Prix,STR,HARD-MEDIUM,1,Stint 2,MEDIUM,13,2
2019,French Grand Prix,KVY,HARD-MEDIUM,1,Stint 1,HARD,32,1
2019,French Grand Prix,KVY,HARD-MEDIUM,1,Stint 2,MEDIUM,20,2
2019,French Grand Prix,ALB,MEDIUM-HARD,1,Stint 1,MEDIUM,25,1
2019,French Grand Prix,ALB,MEDIUM-HARD,1,Stint 2,HARD,27,2
2019,French Grand Prix,GIO,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,7,1
2019,French Grand Prix,GIO,SOFT-HARD-MEDIUM,2,Stint 2,HARD,27,2
2019,French Grand Prix,GIO,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,18,3
2019,French Grand Prix,MAG,MEDIUM-HARD,1,Stint 1,MEDIUM,16,1
2019,French Grand Prix,MAG,MEDIUM-HARD,1,Stint 2,HARD,36,2
2019,French Grand Prix,KUB,MEDIUM-HARD,1,Stint 1,MEDIUM,24,1
2019,French Grand Prix,KUB,MEDIUM-HARD,1,Stint 2,HARD,27,2
2019,French Grand Prix,RUS,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,25,1
2019,French Grand Prix,RUS,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,8,2
2019,French Grand Prix,RUS,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,18,3
2019,French Grand Prix,GRO,HARD-MEDIUM,1,Stint 1,HARD,31,1
2019,French Grand Prix,GRO,HARD-MEDIUM,1,Stint 2,MEDIUM,14,2
2019,Austrian Grand Prix,VER,MEDIUM-HARD,1,Stint 1,MEDIUM,31,1
2019,Austrian Grand Prix,VER,MEDIUM-HARD,1,Stint 2,HARD,40,2
2019,Austrian Grand Prix,LEC,SOFT-HARD,1,Stint 1,SOFT,22,1
2019,Austrian Grand Prix,LEC,SOFT-HARD,1,Stint 2,HARD,49,2
2019,Austrian Grand Prix,BOT,MEDIUM-HARD,1,Stint 1,MEDIUM,21,1
2019,Austrian Grand Prix,BOT,MEDIUM-HARD,1,Stint 2,HARD,50,2
2019,Austrian Grand Prix,VET,SOFT-HARD-SOFT,2,Stint 1,SOFT,21,1
2019,Austrian Grand Prix,VET,SOFT-HARD-SOFT,2,Stint 2,HARD,29,2
2019,Austrian Grand Prix,VET,SOFT-HARD-SOFT,2,Stint 3,SOFT,21,3
2019,Austrian Grand Prix,HAM,MEDIUM-HARD,1,Stint 1,MEDIUM,30,1
2019,Austrian Grand Prix,HAM,MEDIUM-HARD,1,Stint 2,HARD,41,2
2019,Austrian Grand Prix,NOR,SOFT-MEDIUM,1,Stint 1,SOFT,25,1
2019,Austrian Grand Prix,NOR,SOFT-MEDIUM,1,Stint 2,MEDIUM,45,2
2019,Austrian Grand Prix,GAS,SOFT-HARD,1,Stint 1,SOFT,25,1
2019,Austrian Grand Prix,GAS,SOFT-HARD,1,Stint 2,HARD,45,2
2019,Austrian Grand Prix,SAI,MEDIUM-HARD,1,Stint 1,MEDIUM,41,1
2019,Austrian Grand Prix,SAI,MEDIUM-HARD,1,Stint 2,HARD,29,2
2019,Austrian Grand Prix,RAI,SOFT-HARD,1,Stint 1,SOFT,23,1
2019,Austrian Grand Prix,RAI,SOFT-HARD,1,Stint 2,HARD,47,2
2019,Austrian Grand Prix,GIO,SOFT-HARD,1,Stint 1,SOFT,24,1
2019,Austrian Grand Prix,GIO,SOFT-HARD,1,Stint 2,HARD,46,2
2019,Austrian Grand Prix,PER,MEDIUM-HARD,1,Stint 1,MEDIUM,28,1
2019,Austrian Grand Prix,PER,MEDIUM-HARD,1,Stint 2,HARD,42,2
2019,Austrian Grand Prix,RIC,MEDIUM-SOFT,1,Stint 1,MEDIUM,46,1
2019,Austrian Grand Prix,RIC,MEDIUM-SOFT,1,Stint 2,SOFT,24,2
2019,Austrian Grand Prix,HUL,MEDIUM-HARD,1,Stint 1,MEDIUM,26,1
2019,Austrian Grand Prix,HUL,MEDIUM-HARD,1,Stint 2,HARD,44,2
2019,Austrian Grand Prix,STR,MEDIUM-HARD,1,Stint 1,MEDIUM,25,1
2019,Austrian Grand Prix,STR,MEDIUM-HARD,1,Stint 2,HARD,45,2
2019,Austrian Grand Prix,ALB,MEDIUM-HARD,1,Stint 1,MEDIUM,35,1
2019,Austrian Grand Prix,ALB,MEDIUM-HARD,1,Stint 2,HARD,35,2
2019,Austrian Grand Prix,GRO,MEDIUM-HARD,1,Stint 1,MEDIUM,34,1
2019,Austrian Grand Prix,GRO,MEDIUM-HARD,1,Stint 2,HARD,36,2
2019,Austrian Grand Prix,KVY,MEDIUM-HARD,1,Stint 1,MEDIUM,32,1
2019,Austrian Grand Prix,KVY,MEDIUM-HARD,1,Stint 2,HARD,38,2
2019,Austrian Grand Prix,RUS,MEDIUM-HARD,1,Stint 1,MEDIUM,27,1
2019,Austrian Grand Prix,RUS,MEDIUM-HARD,1,Stint 2,HARD,42,2
2019,Austrian Grand Prix,MAG,SOFT-HARD-HARD-SOFT,3,Stint 1,SOFT,11,1
2019,Austrian Grand Prix,MAG,SOFT-HARD-HARD-SOFT,3,Stint 2,HARD,2,2
2019,Austrian Grand Prix,MAG,SOFT-HARD-HARD-SOFT,3,Stint 3,HARD,49,3
2019,Austrian Grand Prix,MAG,SOFT-HARD-HARD-SOFT,3,Stint 4,SOFT,7,4
2019,Austrian Grand Prix,KUB,MEDIUM-HARD,1,Stint 1,MEDIUM,19,1
2019,Austrian Grand Prix,KUB,MEDIUM-HARD,1,Stint 2,HARD,49,2
2019,British Grand Prix,GAS,MEDIUM-HARD,1,Stint 1,MEDIUM,12,1
2019,British Grand Prix,GAS,MEDIUM-HARD,1,Stint 2,HARD,40,2
2019,British Grand Prix,PER,MEDIUM-HARD-SOFT-SOFT,3,Stint 1,MEDIUM,18,1
2019,British Grand Prix,PER,MEDIUM-HARD-SOFT-SOFT,3,Stint 2,HARD,6,2
2019,British Grand Prix,PER,MEDIUM-HARD-SOFT-SOFT,3,Stint 3,SOFT,22,3
2019,British Grand Prix,PER,MEDIUM-HARD-SOFT-SOFT,3,Stint 4,SOFT,5,4
2019,British Grand Prix,LEC,SOFT-MEDIUM-HARD,2,Stint 1,SOFT,13,1
2019,British Grand Prix,LEC,SOFT-MEDIUM-HARD,2,Stint 2,MEDIUM,8,2
2019,British Grand Prix,LEC,SOFT-MEDIUM-HARD,2,Stint 3,HARD,31,3
2019,British Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,13,1
2019,British Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 2,HARD,26,2
2019,British Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,13,3
2019,British Grand Prix,MAG,SOFT-HARD,1,Stint 1,SOFT,1,1
2019,British Grand Prix,MAG,SOFT-HARD,1,Stint 2,HARD,5,2
2019,British Grand Prix,ALB,SOFT-MEDIUM,1,Stint 1,SOFT,13,1
2019,British Grand Prix,ALB,SOFT-MEDIUM,1,Stint 2,MEDIUM,39,2
2019,British Grand Prix,KVY,SOFT-MEDIUM-HARD,2,Stint 1,SOFT,12,1
2019,British Grand Prix,KVY,SOFT-MEDIUM-HARD,2,Stint 2,MEDIUM,9,2
2019,British Grand Prix,KVY,SOFT-MEDIUM-HARD,2,Stint 3,HARD,31,3
2019,British Grand Prix,HUL,SOFT-HARD,1,Stint 1,SOFT,13,1
2019,British Grand Prix,HUL,SOFT-HARD,1,Stint 2,HARD,39,2
2019,British Grand Prix,RIC,SOFT-MEDIUM-HARD,2,Stint 1,SOFT,12,1
2019,British Grand Prix,RIC,SOFT-MEDIUM-HARD,2,Stint 2,MEDIUM,8,2
2019,British Grand Prix,RIC,SOFT-MEDIUM-HARD,2,Stint 3,HARD,32,3
2019,British Grand Prix,VER,MEDIUM-MEDIUM-HARD,2,Stint 1,MEDIUM,13,1
2019,British Grand Prix,VER,MEDIUM-MEDIUM-HARD,2,Stint 2,MEDIUM,7,2
2019,British Grand Prix,VER,MEDIUM-MEDIUM-HARD,2,Stint 3,HARD,32,3
2019,British Grand Prix,NOR,SOFT-MEDIUM-HARD,2,Stint 1,SOFT,13,1
2019,British Grand Prix,NOR,SOFT-MEDIUM-HARD,2,Stint 2,MEDIUM,22,2
2019,British Grand Prix,NOR,SOFT-MEDIUM-HARD,2,Stint 3,HARD,17,3
2019,British Grand Prix,HAM,MEDIUM-HARD,1,Stint 1,MEDIUM,20,1
2019,British Grand Prix,HAM,MEDIUM-HARD,1,Stint 2,HARD,32,2
2019,British Grand Prix,VET,SOFT-HARD-MEDIUM,2,Stint 1,SOFT,20,1
2019,British Grand Prix,VET,SOFT-HARD-MEDIUM,2,Stint 2,HARD,18,2
2019,British Grand Prix,VET,SOFT-HARD-MEDIUM,2,Stint 3,MEDIUM,13,3
2019,British Grand Prix,SAI,MEDIUM-HARD,1,Stint 1,MEDIUM,20,1
2019,British Grand Prix,SAI,MEDIUM-HARD,1,Stint 2,HARD,32,2
2019,British Grand Prix,RUS,MEDIUM-HARD,1,Stint 1,MEDIUM,21,1
2019,British Grand Prix,RUS,MEDIUM-HARD,1,Stint 2,HARD,30,2
2019,British Grand Prix,RAI,MEDIUM-HARD,1,Stint 1,MEDIUM,17,1
2019,British Grand Prix,RAI,MEDIUM-HARD,1,Stint 2,HARD,35,2
2019,British Grand Prix,BOT,MEDIUM-MEDIUM-SOFT,2,Stint 1,MEDIUM,16,1
2019,British Grand Prix,BOT,MEDIUM-MEDIUM-SOFT,2,Stint 2,MEDIUM,29,2
2019,British Grand Prix,BOT,MEDIUM-MEDIUM-SOFT,2,Stint 3,SOFT,7,3
2019,British Grand Prix,GRO,SOFT-HARD,1,Stint 1,SOFT,1,1
2019,British Grand Prix,GRO,SOFT-HARD,1,Stint 2,HARD,8,2
2019,British Grand Prix,KUB,MEDIUM-HARD,1,Stint 1,MEDIUM,20,1
2019,British Grand Prix,KUB,MEDIUM-HARD,1,Stint 2,HARD,31,2
2019,British Grand Prix,GIO,MEDIUM,0,Stint 1,MEDIUM,19,1
2019,Hungarian Grand Prix,HAM,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,31,1
2019,Hungarian Grand Prix,HAM,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,18,2
2019,Hungarian Grand Prix,HAM,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,21,3
2019,Hungarian Grand Prix,VER,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,25,1
2019,Hungarian Grand Prix,VER,MEDIUM-HARD-SOFT,2,Stint 2,HARD,42,2
2019,Hungarian Grand Prix,VER,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,3,3
2019,Hungarian Grand Prix,VET,MEDIUM-SOFT,1,Stint 1,MEDIUM,39,1
2019,Hungarian Grand Prix,VET,MEDIUM-SOFT,1,Stint 2,SOFT,31,2
2019,Hungarian Grand Prix,LEC,MEDIUM-HARD,1,Stint 1,MEDIUM,27,1
2019,Hungarian Grand Prix,LEC,MEDIUM-HARD,1,Stint 2,HARD,43,2
2019,Hungarian Grand Prix,SAI,SOFT-HARD,1,Stint 1,SOFT,29,1
2019,Hungarian Grand Prix,SAI,SOFT-HARD,1,Stint 2,HARD,40,2
2019,Hungarian Grand Prix,GAS,MEDIUM-HARD,1,Stint 1,MEDIUM,28,1
2019,Hungarian Grand Prix,GAS,MEDIUM-HARD,1,Stint 2,HARD,41,2
2019,Hungarian Grand Prix,RAI,SOFT-MEDIUM,1,Stint 1,SOFT,29,1
2019,Hungarian Grand Prix,RAI,SOFT-MEDIUM,1,Stint 2,MEDIUM,40,2
2019,Hungarian Grand Prix,BOT,MEDIUM-HARD-MEDIUM,2,Stint 1,MEDIUM,5,1
2019,Hungarian Grand Prix,BOT,MEDIUM-HARD-MEDIUM,2,Stint 2,HARD,41,2
2019,Hungarian Grand Prix,BOT,MEDIUM-HARD-MEDIUM,2,Stint 3,MEDIUM,23,3
2019,Hungarian Grand Prix,NOR,SOFT-HARD,1,Stint 1,SOFT,28,1
2019,Hungarian Grand Prix,NOR,SOFT-HARD,1,Stint 2,HARD,41,2
2019,Hungarian Grand Prix,ALB,MEDIUM-HARD,1,Stint 1,MEDIUM,28,1
2019,Hungarian Grand Prix,ALB,MEDIUM-HARD,1,Stint 2,HARD,41,2
2019,Hungarian Grand Prix,PER,MEDIUM-HARD,1,Stint 1,MEDIUM,18,1
2019,Hungarian Grand Prix,PER,MEDIUM-HARD,1,Stint 2,HARD,51,2
2019,Hungarian Grand Prix,HUL,MEDIUM-SOFT,1,Stint 1,MEDIUM,36,1
2019,Hungarian Grand Prix,HUL,MEDIUM-SOFT,1,Stint 2,SOFT,33,2
2019,Hungarian Grand Prix,MAG,MEDIUM-SOFT,1,Stint 1,MEDIUM,38,1
2019,Hungarian Grand Prix,MAG,MEDIUM-SOFT,1,Stint 2,SOFT,31,2
2019,Hungarian Grand Prix,RIC,HARD-SOFT,1,Stint 1,HARD,46,1
2019,Hungarian Grand Prix,RIC,HARD-SOFT,1,Stint 2,SOFT,23,2
2019,Hungarian Grand Prix,KVY,MEDIUM-HARD,1,Stint 1,MEDIUM,21,1
2019,Hungarian Grand Prix,KVY,MEDIUM-HARD,1,Stint 2,HARD,47,2
2019,Hungarian Grand Prix,RUS,MEDIUM-HARD,1,Stint 1,MEDIUM,16,1
2019,Hungarian Grand Prix,RUS,MEDIUM-HARD,1,Stint 2,HARD,52,2
2019,Hungarian Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 1,MEDIUM,16,1
2019,Hungarian Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 2,HARD,34,2
2019,Hungarian Grand Prix,STR,MEDIUM-HARD-SOFT,2,Stint 3,SOFT,18,3
2019,Hungarian Grand Prix,GIO,MEDIUM-HARD,1,Stint 1,MEDIUM,15,1
2019,Hungarian Grand Prix,GIO,MEDIUM-HARD,1,Stint 2,HARD,53,2
2019,Hungarian Grand Prix,KUB,MEDIUM-HARD,1,Stint 1,MEDIUM,18,1
2019,Hungarian Grand Prix,KUB,MEDIUM-HARD,1,Stint 2,HARD,49,2
2019,Hungarian Grand Prix,GRO,SOFT-HARD,1,Stint 1,SOFT,19,1
2019,Hungarian Grand Prix,GRO,SOFT-HARD,1,Stint 2,HARD,30,2
2019,Belgian Grand Prix,GAS,SOFT-MEDIUM,1,Stint 1,SOFT,13,1
2019,Belgian Grand Prix,GAS,SOFT-MEDIUM,1,Stint 2,MEDIUM,31,2
2019,Belgian Grand Prix,PER,SOFT-MEDIUM,1,Stint 1,SOFT,15,1
2019,Belgian Grand Prix,PER,SOFT-MEDIUM,1,Stint 2,MEDIUM,29,2
2019,Belgian Grand Prix,LEC,SOFT-MEDIUM,1,Stint 1,SOFT,21,1
2019,Belgian Grand Prix,LEC,SOFT-MEDIUM,1,Stint 2,MEDIUM,23,2
2019,Belgian Grand Prix,STR,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,14,1
2019,Belgian Grand Prix,STR,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,16,2
2019,Belgian Grand Prix,STR,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,14,3
2019,Belgian Grand Prix,MAG,SOFT-MEDIUM,1,Stint 1,SOFT,25,1
2019,Belgian Grand Prix,MAG,SOFT-MEDIUM,1,Stint 2,MEDIUM,18,2
2019,Belgian Grand Prix,ALB,MEDIUM-SOFT,1,Stint 1,MEDIUM,23,1
2019,Belgian Grand Prix,ALB,MEDIUM-SOFT,1,Stint 2,SOFT,21,2
2019,Belgian Grand Prix,KVY,MEDIUM-SOFT,1,Stint 1,MEDIUM,24,1
2019,Belgian Grand Prix,KVY,MEDIUM-SOFT,1,Stint 2,SOFT,20,2
2019,Belgian Grand Prix,HUL,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,11,1
2019,Belgian Grand Prix,HUL,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,20,2
2019,Belgian Grand Prix,HUL,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,13,3
2019,Belgian Grand Prix,RIC,SOFT-SOFT,1,Stint 1,SOFT,1,1
2019,Belgian Grand Prix,RIC,SOFT-SOFT,1,Stint 2,SOFT,42,2
2019,Belgian Grand Prix,VER,SOFT,0,Stint 1,SOFT,1,1
2019,Belgian Grand Prix,NOR,SOFT-MEDIUM,1,Stint 1,SOFT,19,1
2019,Belgian Grand Prix,NOR,SOFT-MEDIUM,1,Stint 2,MEDIUM,25,2
2019,Belgian Grand Prix,HAM,SOFT-MEDIUM,1,Stint 1,SOFT,22,1
2019,Belgian Grand Prix,HAM,SOFT-MEDIUM,1,Stint 2,MEDIUM,22,2
2019,Belgian Grand Prix,VET,SOFT-MEDIUM-SOFT,2,Stint 1,SOFT,15,1
2019,Belgian Grand Prix,VET,SOFT-MEDIUM-SOFT,2,Stint 2,MEDIUM,18,2
2019,Belgian Grand Prix,VET,SOFT-MEDIUM-SOFT,2,Stint 3,SOFT,11,3
2019,Belgian Grand Prix,SAI,SOFT,0,Stint 1,SOFT,1,1
2019,Belgian Grand Prix,RUS,MEDIUM-SOFT,1,Stint 1,MEDIUM,30,1
2019,Belgian Grand Prix,RUS,MEDIUM-SOFT,1,Stint 2,SOFT,13,2
2019,Belgian Grand Prix,RAI,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 1,SOFT,1,1
2019,Belgian Grand Prix,RAI,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 2,MEDIUM,1,2
2019,Belgian Grand Prix,RAI,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 3,MEDIUM,29,3
2019,Belgian Grand Prix,RAI,SOFT-MEDIUM-MEDIUM-SOFT,3,Stint 4,SOFT,12,4
2019,Belgian Grand Prix,BOT,SOFT-MEDIUM,1,Stint 1,SOFT,23,1
2019,Belgian Grand Prix,BOT,SOFT-MEDIUM,1,Stint 2,MEDIUM,21,2
2019,Belgian Grand Prix,GRO,SOFT-MEDIUM,1,Stint 1,SOFT,16,1
