Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,Laps,RacePercentage,GP_ci,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
VER,Red Bull Racing,47.0,70.962,3.0,MEDIUM,3.0,2.0,2019,Brazilian Grand Prix,71,0.6619718309859155,,,,,,,,,,,
VER,Red Bull Racing,48.0,71.812,3.0,MEDIUM,4.0,2.0,2019,Brazilian Grand Prix,71,0.676056338028169,,,,,,,,,,,
VER,Red Bull Racing,49.0,71.874,3.0,MEDIUM,5.0,1.0,2019,Brazilian Grand Prix,71,0.6901408450704225,,,,,,,,,,,
VER,Red Bull Racing,50.0,71.897,3.0,MEDIUM,6.0,1.0,2019,Brazilian Grand Prix,71,0.704225352112676,,,,,,,,,,,
VER,Red Bull Racing,51.0,72.046,3.0,MEDIUM,7.0,1.0,2019,Brazilian Grand Prix,71,0.7183098591549296,,,,,,,,,,,
VER,Red Bull Racing,52.0,71.436,3.0,MEDIUM,8.0,1.0,2019,Brazilian Grand Prix,71,0.7323943661971831,,,,,,,,,,,
VER,Red Bull Racing,53.0,72.324,3.0,MEDIUM,9.0,1.0,2019,Brazilian Grand Prix,71,0.7464788732394366,,,,,,,,,,,
VER,Red Bull Racing,60.0,71.498,4.0,SOFT,9.0,1.0,2019,Brazilian Grand Prix,71,0.8450704225352113,,,,,,,,,,,
VER,Red Bull Racing,61.0,70.862,4.0,SOFT,10.0,1.0,2019,Brazilian Grand Prix,71,0.8591549295774648,,,,,,,,,,,
VER,Red Bull Racing,62.0,71.287,4.0,SOFT,11.0,1.0,2019,Brazilian Grand Prix,71,0.8732394366197183,,,,,,,,,,,
VER,Red Bull Racing,63.0,71.156,4.0,SOFT,12.0,1.0,2019,Brazilian Grand Prix,71,0.8873239436619719,,,,,,,,,,,
VER,Red Bull Racing,64.0,71.063,4.0,SOFT,13.0,1.0,2019,Brazilian Grand Prix,71,0.9014084507042254,,,,,,,,,,,
VER,Red Bull Racing,65.0,71.286,4.0,SOFT,14.0,1.0,2019,Brazilian Grand Prix,71,0.9154929577464789,,,,,,,,,,,
VER,Red Bull Racing,70.0,71.528,4.0,SOFT,19.0,1.0,2019,Brazilian Grand Prix,71,0.9859154929577465,,,,,,,,,,,
VER,Red Bull Racing,71.0,70.911,4.0,SOFT,20.0,1.0,2019,Brazilian Grand Prix,71,1.0,,,,,,,,,,,
NOR,McLaren,3.0,75.159,1.0,SOFT,3.0,12.0,2019,Brazilian Grand Prix,71,0.04225352112676056,,,,,,,,,,,
NOR,McLaren,4.0,74.984,1.0,SOFT,4.0,12.0,2019,Brazilian Grand Prix,71,0.056338028169014086,,,,,,,,,,,
NOR,McLaren,5.0,75.333,1.0,SOFT,5.0,11.0,2019,Brazilian Grand Prix,71,0.07042253521126761,,,,,,,,,,,
NOR,McLaren,6.0,75.306,1.0,SOFT,6.0,11.0,2019,Brazilian Grand Prix,71,0.08450704225352113,,,,,,,,,,,
NOR,McLaren,7.0,75.385,1.0,SOFT,7.0,11.0,2019,Brazilian Grand Prix,71,0.09859154929577464,,,,,,,,,,,
NOR,McLaren,8.0,74.775,1.0,SOFT,8.0,11.0,2019,Brazilian Grand Prix,71,0.11267605633802817,,,,,,,,,,,
NOR,McLaren,9.0,75.082,1.0,SOFT,9.0,11.0,2019,Brazilian Grand Prix,71,0.1267605633802817,,,,,,,,,,,
NOR,McLaren,10.0,75.059,1.0,SOFT,10.0,11.0,2019,Brazilian Grand Prix,71,0.14084507042253522,,,,,,,,,,,
NOR,McLaren,11.0,75.146,1.0,SOFT,11.0,11.0,2019,Brazilian Grand Prix,71,0.15492957746478872,,,,,,,,,,,
NOR,McLaren,13.0,75.323,1.0,SOFT,13.0,11.0,2019,Brazilian Grand Prix,71,0.18309859154929578,,,,,,,,,,,
NOR,McLaren,14.0,75.31,1.0,SOFT,14.0,11.0,2019,Brazilian Grand Prix,71,0.19718309859154928,,,,,,,,,,,
NOR,McLaren,15.0,75.11,1.0,SOFT,15.0,11.0,2019,Brazilian Grand Prix,71,0.2112676056338028,,,,,,,,,,,
NOR,McLaren,16.0,75.101,1.0,SOFT,16.0,11.0,2019,Brazilian Grand Prix,71,0.22535211267605634,,,,,,,,,,,
NOR,McLaren,17.0,74.956,1.0,SOFT,17.0,11.0,2019,Brazilian Grand Prix,71,0.23943661971830985,,,,,,,,,,,
NOR,McLaren,18.0,75.458,1.0,SOFT,18.0,11.0,2019,Brazilian Grand Prix,71,0.2535211267605634,,,,,,,,,,,
NOR,McLaren,19.0,75.119,1.0,SOFT,19.0,11.0,2019,Brazilian Grand Prix,71,0.2676056338028169,,,,,,,,,,,
NOR,McLaren,20.0,75.546,1.0,SOFT,20.0,10.0,2019,Brazilian Grand Prix,71,0.28169014084507044,,,,,,,,,,,
NOR,McLaren,21.0,74.766,1.0,SOFT,21.0,10.0,2019,Brazilian Grand Prix,71,0.29577464788732394,,,,,,,,,,,
NOR,McLaren,22.0,75.129,1.0,SOFT,22.0,9.0,2019,Brazilian Grand Prix,71,0.30985915492957744,,,,,,,,,,,
NOR,McLaren,23.0,75.266,1.0,SOFT,23.0,8.0,2019,Brazilian Grand Prix,71,0.323943661971831,,,,,,,,,,,
NOR,McLaren,24.0,75.271,1.0,SOFT,24.0,8.0,2019,Brazilian Grand Prix,71,0.3380281690140845,,,,,,,,,,,
NOR,McLaren,26.0,75.51,1.0,SOFT,26.0,7.0,2019,Brazilian Grand Prix,71,0.36619718309859156,,,,,,,,,,,
NOR,McLaren,29.0,73.321,2.0,HARD,2.0,14.0,2019,Brazilian Grand Prix,71,0.4084507042253521,,,,,,,,,,,
NOR,McLaren,30.0,73.568,2.0,HARD,3.0,13.0,2019,Brazilian Grand Prix,71,0.4225352112676056,,,,,,,,,,,
NOR,McLaren,31.0,73.898,2.0,HARD,4.0,13.0,2019,Brazilian Grand Prix,71,0.43661971830985913,,,,,,,,,,,
NOR,McLaren,32.0,74.351,2.0,HARD,5.0,13.0,2019,Brazilian Grand Prix,71,0.4507042253521127,,,,,,,,,,,
NOR,McLaren,33.0,74.326,2.0,HARD,6.0,13.0,2019,Brazilian Grand Prix,71,0.4647887323943662,,,,,,,,,,,
NOR,McLaren,34.0,74.099,2.0,HARD,7.0,13.0,2019,Brazilian Grand Prix,71,0.4788732394366197,,,,,,,,,,,
NOR,McLaren,35.0,73.732,2.0,HARD,8.0,13.0,2019,Brazilian Grand Prix,71,0.49295774647887325,,,,,,,,,,,
NOR,McLaren,36.0,73.999,2.0,HARD,9.0,13.0,2019,Brazilian Grand Prix,71,0.5070422535211268,,,,,,,,,,,
NOR,McLaren,37.0,74.327,2.0,HARD,10.0,13.0,2019,Brazilian Grand Prix,71,0.5211267605633803,,,,,,,,,,,
NOR,McLaren,38.0,73.976,2.0,HARD,11.0,13.0,2019,Brazilian Grand Prix,71,0.5352112676056338,,,,,,,,,,,
NOR,McLaren,39.0,74.233,2.0,HARD,12.0,13.0,2019,Brazilian Grand Prix,71,0.5492957746478874,,,,,,,,,,,
NOR,McLaren,40.0,73.912,2.0,HARD,13.0,13.0,2019,Brazilian Grand Prix,71,0.5633802816901409,,,,,,,,,,,
NOR,McLaren,42.0,75.53,2.0,HARD,15.0,12.0,2019,Brazilian Grand Prix,71,0.5915492957746479,,,,,,,,,,,
NOR,McLaren,43.0,74.039,2.0,HARD,16.0,12.0,2019,Brazilian Grand Prix,71,0.6056338028169014,,,,,,,,,,,
NOR,McLaren,44.0,73.964,2.0,HARD,17.0,12.0,2019,Brazilian Grand Prix,71,0.6197183098591549,,,,,,,,,,,
NOR,McLaren,45.0,73.948,2.0,HARD,18.0,12.0,2019,Brazilian Grand Prix,71,0.6338028169014085,,,,,,,,,,,
NOR,McLaren,46.0,74.139,2.0,HARD,19.0,11.0,2019,Brazilian Grand Prix,71,0.647887323943662,,,,,,,,,,,
NOR,McLaren,47.0,74.219,2.0,HARD,20.0,10.0,2019,Brazilian Grand Prix,71,0.6619718309859155,,,,,,,,,,,
NOR,McLaren,48.0,74.609,2.0,HARD,21.0,9.0,2019,Brazilian Grand Prix,71,0.676056338028169,,,,,,,,,,,
NOR,McLaren,50.0,74.34,2.0,HARD,23.0,9.0,2019,Brazilian Grand Prix,71,0.704225352112676,,,,,,,,,,,
NOR,McLaren,51.0,75.471,2.0,HARD,24.0,10.0,2019,Brazilian Grand Prix,71,0.7183098591549296,,,,,,,,,,,
NOR,McLaren,52.0,75.541,2.0,HARD,25.0,10.0,2019,Brazilian Grand Prix,71,0.7323943661971831,,,,,,,,,,,
NOR,McLaren,61.0,74.97,3.0,MEDIUM,8.0,13.0,2019,Brazilian Grand Prix,71,0.8591549295774648,,,,,,,,,,,
NOR,McLaren,62.0,73.83,3.0,MEDIUM,9.0,11.0,2019,Brazilian Grand Prix,71,0.8732394366197183,,,,,,,,,,,
NOR,McLaren,63.0,72.328,3.0,MEDIUM,10.0,11.0,2019,Brazilian Grand Prix,71,0.8873239436619719,,,,,,,,,,,
NOR,McLaren,64.0,72.614,3.0,MEDIUM,11.0,11.0,2019,Brazilian Grand Prix,71,0.9014084507042254,,,,,,,,,,,
NOR,McLaren,65.0,73.201,3.0,MEDIUM,12.0,11.0,2019,Brazilian Grand Prix,71,0.9154929577464789,,,,,,,,,,,
NOR,McLaren,70.0,75.464,3.0,MEDIUM,17.0,8.0,2019,Brazilian Grand Prix,71,0.9859154929577465,,,,,,,,,,,
NOR,McLaren,71.0,74.415,3.0,MEDIUM,18.0,8.0,2019,Brazilian Grand Prix,71,1.0,,,,,,,,,,,
HAM,Mercedes,2.0,73.458,1.0,SOFT,5.0,2.0,2019,Brazilian Grand Prix,71,0.028169014084507043,,,,,,,,,,,
HAM,Mercedes,3.0,73.363,1.0,SOFT,6.0,2.0,2019,Brazilian Grand Prix,71,0.04225352112676056,,,,,,,,,,,
HAM,Mercedes,4.0,73.644,1.0,SOFT,7.0,2.0,2019,Brazilian Grand Prix,71,0.056338028169014086,,,,,,,,,,,
HAM,Mercedes,5.0,73.587,1.0,SOFT,8.0,2.0,2019,Brazilian Grand Prix,71,0.07042253521126761,,,,,,,,,,,
HAM,Mercedes,6.0,73.447,1.0,SOFT,9.0,2.0,2019,Brazilian Grand Prix,71,0.08450704225352113,,,,,,,,,,,
HAM,Mercedes,7.0,73.643,1.0,SOFT,10.0,2.0,2019,Brazilian Grand Prix,71,0.09859154929577464,,,,,,,,,,,
HAM,Mercedes,8.0,73.525,1.0,SOFT,11.0,2.0,2019,Brazilian Grand Prix,71,0.11267605633802817,,,,,,,,,,,
HAM,Mercedes,9.0,73.633,1.0,SOFT,12.0,2.0,2019,Brazilian Grand Prix,71,0.1267605633802817,,,,,,,,,,,
HAM,Mercedes,10.0,73.677,1.0,SOFT,13.0,2.0,2019,Brazilian Grand Prix,71,0.14084507042253522,,,,,,,,,,,
HAM,Mercedes,11.0,73.468,1.0,SOFT,14.0,2.0,2019,Brazilian Grand Prix,71,0.15492957746478872,,,,,,,,,,,
HAM,Mercedes,12.0,73.594,1.0,SOFT,15.0,2.0,2019,Brazilian Grand Prix,71,0.16901408450704225,,,,,,,,,,,
HAM,Mercedes,13.0,73.49,1.0,SOFT,16.0,2.0,2019,Brazilian Grand Prix,71,0.18309859154929578,,,,,,,,,,,
HAM,Mercedes,14.0,73.479,1.0,SOFT,17.0,2.0,2019,Brazilian Grand Prix,71,0.19718309859154928,,,,,,,,,,,
HAM,Mercedes,15.0,73.658,1.0,SOFT,18.0,2.0,2019,Brazilian Grand Prix,71,0.2112676056338028,,,,,,,,,,,
HAM,Mercedes,16.0,73.719,1.0,SOFT,19.0,2.0,2019,Brazilian Grand Prix,71,0.22535211267605634,,,,,,,,,,,
HAM,Mercedes,17.0,73.81,1.0,SOFT,20.0,2.0,2019,Brazilian Grand Prix,71,0.23943661971830985,,,,,,,,,,,
HAM,Mercedes,18.0,73.704,1.0,SOFT,21.0,2.0,2019,Brazilian Grand Prix,71,0.2535211267605634,,,,,,,,,,,
HAM,Mercedes,19.0,73.735,1.0,SOFT,22.0,2.0,2019,Brazilian Grand Prix,71,0.2676056338028169,,,,,,,,,,,
HAM,Mercedes,22.0,73.683,2.0,SOFT,4.0,4.0,2019,Brazilian Grand Prix,71,0.30985915492957744,,,,,,,,,,,
HAM,Mercedes,23.0,74.039,2.0,SOFT,5.0,5.0,2019,Brazilian Grand Prix,71,0.323943661971831,,,,,,,,,,,
HAM,Mercedes,24.0,73.164,2.0,SOFT,6.0,4.0,2019,Brazilian Grand Prix,71,0.3380281690140845,,,,,,,,,,,
HAM,Mercedes,25.0,73.153,2.0,SOFT,7.0,4.0,2019,Brazilian Grand Prix,71,0.352112676056338,,,,,,,,,,,
HAM,Mercedes,26.0,73.116,2.0,SOFT,8.0,2.0,2019,Brazilian Grand Prix,71,0.36619718309859156,,,,,,,,,,,
HAM,Mercedes,27.0,73.027,2.0,SOFT,9.0,2.0,2019,Brazilian Grand Prix,71,0.38028169014084506,,,,,,,,,,,
HAM,Mercedes,28.0,73.043,2.0,SOFT,10.0,2.0,2019,Brazilian Grand Prix,71,0.39436619718309857,,,,,,,,,,,
HAM,Mercedes,29.0,73.124,2.0,SOFT,11.0,2.0,2019,Brazilian Grand Prix,71,0.4084507042253521,,,,,,,,,,,
HAM,Mercedes,30.0,73.105,2.0,SOFT,12.0,2.0,2019,Brazilian Grand Prix,71,0.4225352112676056,,,,,,,,,,,
HAM,Mercedes,31.0,72.791,2.0,SOFT,13.0,2.0,2019,Brazilian Grand Prix,71,0.43661971830985913,,,,,,,,,,,
HAM,Mercedes,32.0,73.029,2.0,SOFT,14.0,2.0,2019,Brazilian Grand Prix,71,0.4507042253521127,,,,,,,,,,,
HAM,Mercedes,33.0,72.622,2.0,SOFT,15.0,2.0,2019,Brazilian Grand Prix,71,0.4647887323943662,,,,,,,,,,,
HAM,Mercedes,34.0,72.925,2.0,SOFT,16.0,2.0,2019,Brazilian Grand Prix,71,0.4788732394366197,,,,,,,,,,,
HAM,Mercedes,35.0,72.819,2.0,SOFT,17.0,2.0,2019,Brazilian Grand Prix,71,0.49295774647887325,,,,,,,,,,,
HAM,Mercedes,36.0,72.591,2.0,SOFT,18.0,2.0,2019,Brazilian Grand Prix,71,0.5070422535211268,,,,,,,,,,,
HAM,Mercedes,37.0,72.455,2.0,SOFT,19.0,2.0,2019,Brazilian Grand Prix,71,0.5211267605633803,,,,,,,,,,,
HAM,Mercedes,38.0,72.611,2.0,SOFT,20.0,2.0,2019,Brazilian Grand Prix,71,0.5352112676056338,,,,,,,,,,,
HAM,Mercedes,39.0,72.466,2.0,SOFT,21.0,2.0,2019,Brazilian Grand Prix,71,0.5492957746478874,,,,,,,,,,,
HAM,Mercedes,40.0,73.402,2.0,SOFT,22.0,2.0,2019,Brazilian Grand Prix,71,0.5633802816901409,,,,,,,,,,,
HAM,Mercedes,41.0,72.798,2.0,SOFT,23.0,2.0,2019,Brazilian Grand Prix,71,0.5774647887323944,,,,,,,,,,,
HAM,Mercedes,42.0,72.671,2.0,SOFT,24.0,2.0,2019,Brazilian Grand Prix,71,0.5915492957746479,,,,,,,,,,,
HAM,Mercedes,45.0,71.154,3.0,MEDIUM,2.0,3.0,2019,Brazilian Grand Prix,71,0.6338028169014085,,,,,,,,,,,
HAM,Mercedes,46.0,71.082,3.0,MEDIUM,3.0,3.0,2019,Brazilian Grand Prix,71,0.647887323943662,,,,,,,,,,,
HAM,Mercedes,47.0,71.357,3.0,MEDIUM,4.0,3.0,2019,Brazilian Grand Prix,71,0.6619718309859155,,,,,,,,,,,
HAM,Mercedes,48.0,71.941,3.0,MEDIUM,5.0,3.0,2019,Brazilian Grand Prix,71,0.676056338028169,,,,,,,,,,,
HAM,Mercedes,49.0,71.565,3.0,MEDIUM,6.0,2.0,2019,Brazilian Grand Prix,71,0.6901408450704225,,,,,,,,,,,
HAM,Mercedes,50.0,71.846,3.0,MEDIUM,7.0,2.0,2019,Brazilian Grand Prix,71,0.704225352112676,,,,,,,,,,,
HAM,Mercedes,51.0,71.728,3.0,MEDIUM,8.0,2.0,2019,Brazilian Grand Prix,71,0.7183098591549296,,,,,,,,,,,
HAM,Mercedes,52.0,71.436,3.0,MEDIUM,9.0,2.0,2019,Brazilian Grand Prix,71,0.7323943661971831,,,,,,,,,,,
HAM,Mercedes,53.0,72.326,3.0,MEDIUM,10.0,2.0,2019,Brazilian Grand Prix,71,0.7464788732394366,,,,,,,,,,,
HAM,Mercedes,60.0,73.255,3.0,MEDIUM,17.0,2.0,2019,Brazilian Grand Prix,71,0.8450704225352113,,,,,,,,,,,
HAM,Mercedes,61.0,71.526,3.0,MEDIUM,18.0,2.0,2019,Brazilian Grand Prix,71,0.8591549295774648,,,,,,,,,,,
HAM,Mercedes,62.0,71.731,3.0,MEDIUM,19.0,2.0,2019,Brazilian Grand Prix,71,0.8732394366197183,,,,,,,,,,,
HAM,Mercedes,63.0,71.672,3.0,MEDIUM,20.0,2.0,2019,Brazilian Grand Prix,71,0.8873239436619719,,,,,,,,,,,
HAM,Mercedes,64.0,71.413,3.0,MEDIUM,21.0,2.0,2019,Brazilian Grand Prix,71,0.9014084507042254,,,,,,,,,,,
HAM,Mercedes,65.0,71.446,3.0,MEDIUM,22.0,2.0,2019,Brazilian Grand Prix,71,0.9154929577464789,,,,,,,,,,,
HAM,Mercedes,70.0,75.616,4.0,SOFT,7.0,3.0,2019,Brazilian Grand Prix,71,0.9859154929577465,,,,,,,,,,,
HAM,Mercedes,71.0,72.097,4.0,SOFT,8.0,3.0,2019,Brazilian Grand Prix,71,1.0,,,,,,,,,,,
VET,Ferrari,2.0,74.104,1.0,SOFT,5.0,3.0,2019,Brazilian Grand Prix,71,0.028169014084507043,,,,,,,,,,,
VET,Ferrari,3.0,73.454,1.0,SOFT,6.0,3.0,2019,Brazilian Grand Prix,71,0.04225352112676056,,,,,,,,,,,
VET,Ferrari,4.0,73.785,1.0,SOFT,7.0,3.0,2019,Brazilian Grand Prix,71,0.056338028169014086,,,,,,,,,,,
VET,Ferrari,5.0,73.676,1.0,SOFT,8.0,3.0,2019,Brazilian Grand Prix,71,0.07042253521126761,,,,,,,,,,,
VET,Ferrari,6.0,73.579,1.0,SOFT,9.0,3.0,2019,Brazilian Grand Prix,71,0.08450704225352113,,,,,,,,,,,
VET,Ferrari,7.0,73.81,1.0,SOFT,10.0,3.0,2019,Brazilian Grand Prix,71,0.09859154929577464,,,,,,,,,,,
VET,Ferrari,8.0,73.563,1.0,SOFT,11.0,3.0,2019,Brazilian Grand Prix,71,0.11267605633802817,,,,,,,,,,,
VET,Ferrari,9.0,73.694,1.0,SOFT,12.0,3.0,2019,Brazilian Grand Prix,71,0.1267605633802817,,,,,,,,,,,
VET,Ferrari,10.0,74.081,1.0,SOFT,13.0,3.0,2019,Brazilian Grand Prix,71,0.14084507042253522,,,,,,,,,,,
VET,Ferrari,11.0,73.745,1.0,SOFT,14.0,3.0,2019,Brazilian Grand Prix,71,0.15492957746478872,,,,,,,,,,,
VET,Ferrari,12.0,73.731,1.0,SOFT,15.0,3.0,2019,Brazilian Grand Prix,71,0.16901408450704225,,,,,,,,,,,
VET,Ferrari,13.0,73.862,1.0,SOFT,16.0,3.0,2019,Brazilian Grand Prix,71,0.18309859154929578,,,,,,,,,,,
VET,Ferrari,14.0,73.913,1.0,SOFT,17.0,3.0,2019,Brazilian Grand Prix,71,0.19718309859154928,,,,,,,,,,,
VET,Ferrari,15.0,74.058,1.0,SOFT,18.0,3.0,2019,Brazilian Grand Prix,71,0.2112676056338028,,,,,,,,,,,
VET,Ferrari,16.0,73.913,1.0,SOFT,19.0,3.0,2019,Brazilian Grand Prix,71,0.22535211267605634,,,,,,,,,,,
VET,Ferrari,17.0,74.049,1.0,SOFT,20.0,3.0,2019,Brazilian Grand Prix,71,0.23943661971830985,,,,,,,,,,,
VET,Ferrari,18.0,74.129,1.0,SOFT,21.0,3.0,2019,Brazilian Grand Prix,71,0.2535211267605634,,,,,,,,,,,
VET,Ferrari,19.0,74.083,1.0,SOFT,22.0,3.0,2019,Brazilian Grand Prix,71,0.2676056338028169,,,,,,,,,,,
VET,Ferrari,20.0,74.245,1.0,SOFT,23.0,3.0,2019,Brazilian Grand Prix,71,0.28169014084507044,,,,,,,,,,,
VET,Ferrari,21.0,73.963,1.0,SOFT,24.0,2.0,2019,Brazilian Grand Prix,71,0.29577464788732394,,,,,,,,,,,
VET,Ferrari,22.0,74.224,1.0,SOFT,25.0,1.0,2019,Brazilian Grand Prix,71,0.30985915492957744,,,,,,,,,,,
VET,Ferrari,23.0,74.554,1.0,SOFT,26.0,1.0,2019,Brazilian Grand Prix,71,0.323943661971831,,,,,,,,,,,
VET,Ferrari,24.0,74.692,1.0,SOFT,27.0,1.0,2019,Brazilian Grand Prix,71,0.3380281690140845,,,,,,,,,,,
VET,Ferrari,27.0,73.197,2.0,MEDIUM,2.0,4.0,2019,Brazilian Grand Prix,71,0.38028169014084506,,,,,,,,,,,
VET,Ferrari,28.0,72.259,2.0,MEDIUM,3.0,4.0,2019,Brazilian Grand Prix,71,0.39436619718309857,,,,,,,,,,,
VET,Ferrari,29.0,72.435,2.0,MEDIUM,4.0,3.0,2019,Brazilian Grand Prix,71,0.4084507042253521,,,,,,,,,,,
VET,Ferrari,30.0,72.56,2.0,MEDIUM,5.0,3.0,2019,Brazilian Grand Prix,71,0.4225352112676056,,,,,,,,,,,
VET,Ferrari,31.0,72.631,2.0,MEDIUM,6.0,3.0,2019,Brazilian Grand Prix,71,0.43661971830985913,,,,,,,,,,,
VET,Ferrari,32.0,72.347,2.0,MEDIUM,7.0,3.0,2019,Brazilian Grand Prix,71,0.4507042253521127,,,,,,,,,,,
VET,Ferrari,33.0,72.509,2.0,MEDIUM,8.0,3.0,2019,Brazilian Grand Prix,71,0.4647887323943662,,,,,,,,,,,
VET,Ferrari,34.0,72.673,2.0,MEDIUM,9.0,3.0,2019,Brazilian Grand Prix,71,0.4788732394366197,,,,,,,,,,,
VET,Ferrari,35.0,72.93,2.0,MEDIUM,10.0,3.0,2019,Brazilian Grand Prix,71,0.49295774647887325,,,,,,,,,,,
VET,Ferrari,36.0,72.937,2.0,MEDIUM,11.0,3.0,2019,Brazilian Grand Prix,71,0.5070422535211268,,,,,,,,,,,
VET,Ferrari,37.0,72.557,2.0,MEDIUM,12.0,3.0,2019,Brazilian Grand Prix,71,0.5211267605633803,,,,,,,,,,,
VET,Ferrari,38.0,72.494,2.0,MEDIUM,13.0,3.0,2019,Brazilian Grand Prix,71,0.5352112676056338,,,,,,,,,,,
VET,Ferrari,39.0,72.866,2.0,MEDIUM,14.0,3.0,2019,Brazilian Grand Prix,71,0.5492957746478874,,,,,,,,,,,
VET,Ferrari,40.0,73.364,2.0,MEDIUM,15.0,3.0,2019,Brazilian Grand Prix,71,0.5633802816901409,,,,,,,,,,,
VET,Ferrari,41.0,72.709,2.0,MEDIUM,16.0,3.0,2019,Brazilian Grand Prix,71,0.5774647887323944,,,,,,,,,,,
VET,Ferrari,42.0,72.422,2.0,MEDIUM,17.0,3.0,2019,Brazilian Grand Prix,71,0.5915492957746479,,,,,,,,,,,
VET,Ferrari,43.0,72.428,2.0,MEDIUM,18.0,3.0,2019,Brazilian Grand Prix,71,0.6056338028169014,,,,,,,,,,,
VET,Ferrari,44.0,72.727,2.0,MEDIUM,19.0,2.0,2019,Brazilian Grand Prix,71,0.6197183098591549,,,,,,,,,,,
VET,Ferrari,45.0,72.998,2.0,MEDIUM,20.0,1.0,2019,Brazilian Grand Prix,71,0.6338028169014085,,,,,,,,,,,
VET,Ferrari,46.0,72.701,2.0,MEDIUM,21.0,1.0,2019,Brazilian Grand Prix,71,0.647887323943662,,,,,,,,,,,
VET,Ferrari,47.0,73.001,2.0,MEDIUM,22.0,1.0,2019,Brazilian Grand Prix,71,0.6619718309859155,,,,,,,,,,,
VET,Ferrari,48.0,73.172,2.0,MEDIUM,23.0,1.0,2019,Brazilian Grand Prix,71,0.676056338028169,,,,,,,,,,,
VET,Ferrari,51.0,71.384,3.0,SOFT,4.0,3.0,2019,Brazilian Grand Prix,71,0.7183098591549296,,,,,,,,,,,
VET,Ferrari,52.0,71.97,3.0,SOFT,5.0,3.0,2019,Brazilian Grand Prix,71,0.7323943661971831,,,,,,,,,,,
VET,Ferrari,53.0,72.325,3.0,SOFT,6.0,3.0,2019,Brazilian Grand Prix,71,0.7464788732394366,,,,,,,,,,,
VET,Ferrari,60.0,73.982,3.0,SOFT,13.0,4.0,2019,Brazilian Grand Prix,71,0.8450704225352113,,,,,,,,,,,
VET,Ferrari,61.0,71.99,3.0,SOFT,14.0,4.0,2019,Brazilian Grand Prix,71,0.8591549295774648,,,,,,,,,,,
VET,Ferrari,62.0,71.633,3.0,SOFT,15.0,4.0,2019,Brazilian Grand Prix,71,0.8732394366197183,,,,,,,,,,,
VET,Ferrari,63.0,71.419,3.0,SOFT,16.0,4.0,2019,Brazilian Grand Prix,71,0.8873239436619719,,,,,,,,,,,
VET,Ferrari,64.0,72.106,3.0,SOFT,17.0,4.0,2019,Brazilian Grand Prix,71,0.9014084507042254,,,,,,,,,,,
VET,Ferrari,65.0,71.888,3.0,SOFT,18.0,4.0,2019,Brazilian Grand Prix,71,0.9154929577464789,,,,,,,,,,,
SAI,McLaren,4.0,74.922,1.0,SOFT,4.0,15.0,2019,Brazilian Grand Prix,71,0.056338028169014086,,,,,,,,,,,
SAI,McLaren,5.0,74.859,1.0,SOFT,5.0,14.0,2019,Brazilian Grand Prix,71,0.07042253521126761,,,,,,,,,,,
SAI,McLaren,6.0,75.622,1.0,SOFT,6.0,14.0,2019,Brazilian Grand Prix,71,0.08450704225352113,,,,,,,,,,,
SAI,McLaren,9.0,74.494,1.0,SOFT,9.0,13.0,2019,Brazilian Grand Prix,71,0.1267605633802817,,,,,,,,,,,
SAI,McLaren,10.0,74.963,1.0,SOFT,10.0,13.0,2019,Brazilian Grand Prix,71,0.14084507042253522,,,,,,,,,,,
SAI,McLaren,11.0,75.128,1.0,SOFT,11.0,13.0,2019,Brazilian Grand Prix,71,0.15492957746478872,,,,,,,,,,,
SAI,McLaren,12.0,75.063,1.0,SOFT,12.0,13.0,2019,Brazilian Grand Prix,71,0.16901408450704225,,,,,,,,,,,
SAI,McLaren,13.0,75.036,1.0,SOFT,13.0,13.0,2019,Brazilian Grand Prix,71,0.18309859154929578,,,,,,,,,,,
SAI,McLaren,14.0,75.1,1.0,SOFT,14.0,13.0,2019,Brazilian Grand Prix,71,0.19718309859154928,,,,,,,,,,,
SAI,McLaren,15.0,75.077,1.0,SOFT,15.0,13.0,2019,Brazilian Grand Prix,71,0.2112676056338028,,,,,,,,,,,
SAI,McLaren,16.0,75.276,1.0,SOFT,16.0,13.0,2019,Brazilian Grand Prix,71,0.22535211267605634,,,,,,,,,,,
SAI,McLaren,17.0,75.288,1.0,SOFT,17.0,13.0,2019,Brazilian Grand Prix,71,0.23943661971830985,,,,,,,,,,,
SAI,McLaren,18.0,75.423,1.0,SOFT,18.0,13.0,2019,Brazilian Grand Prix,71,0.2535211267605634,,,,,,,,,,,
SAI,McLaren,19.0,74.933,1.0,SOFT,19.0,13.0,2019,Brazilian Grand Prix,71,0.2676056338028169,,,,,,,,,,,
SAI,McLaren,20.0,75.231,1.0,SOFT,20.0,13.0,2019,Brazilian Grand Prix,71,0.28169014084507044,,,,,,,,,,,
SAI,McLaren,21.0,75.174,1.0,SOFT,21.0,11.0,2019,Brazilian Grand Prix,71,0.29577464788732394,,,,,,,,,,,
SAI,McLaren,22.0,74.939,1.0,SOFT,22.0,10.0,2019,Brazilian Grand Prix,71,0.30985915492957744,,,,,,,,,,,
