Driver,Team,LapNumber,LapTime,Stint,Compound,TyreLife,Position,Year,GP,Laps,RacePercentage,GP_ci,Length,Abrasion,Traction,Braking,TrackEvo,Grip,Lateral,Downforce,TyreStress,LapTimePerKM
KVY,Toro Rosso,13.0,119.704,2.0,MEDIUM,1.0,16.0,2019,Bahrain Grand Prix,57,0.22807017543859648,,,,,,,,,,,
KVY,Toro Rosso,39.0,123.927,3.0,SOFT,1.0,15.0,2019,Bahrain Grand Prix,57,0.6842105263157895,,,,,,,,,,,
HUL,Renault,13.0,117.266,2.0,SOFT,1.0,10.0,2019,Bahrain Grand Prix,57,0.22807017543859648,,,,,,,,,,,
HUL,Renault,33.0,119.247,3.0,MEDIUM,1.0,10.0,2019,Bahrain Grand Prix,57,0.5789473684210527,,,,,,,,,,,
RIC,Renault,25.0,120.073,2.0,MEDIUM,1.0,13.0,2019,Bahrain Grand Prix,57,0.43859649122807015,,,,,,,,,,,
VER,Red Bull Racing,12.0,116.42,2.0,MEDIUM,1.0,8.0,2019,Bahrain Grand Prix,57,0.21052631578947367,,,,,,,,,,,
VER,Red Bull Racing,33.0,119.409,3.0,MEDIUM,1.0,6.0,2019,Bahrain Grand Prix,57,0.5789473684210527,,,,,,,,,,,
NOR,McLaren,11.0,116.018,2.0,MEDIUM,1.0,14.0,2019,Bahrain Grand Prix,57,0.19298245614035087,,,,,,,,,,,
NOR,McLaren,35.0,117.591,3.0,SOFT,16.0,9.0,2019,Bahrain Grand Prix,57,0.6140350877192983,,,,,,,,,,,
HAM,Mercedes,14.0,114.285,2.0,SOFT,1.0,4.0,2019,Bahrain Grand Prix,57,0.24561403508771928,,,,,,,,,,,
HAM,Mercedes,35.0,113.602,3.0,MEDIUM,1.0,4.0,2019,Bahrain Grand Prix,57,0.6140350877192983,,,,,,,,,,,
VET,Ferrari,15.0,115.111,2.0,MEDIUM,1.0,4.0,2019,Bahrain Grand Prix,57,0.2631578947368421,,,,,,,,,,,
VET,Ferrari,36.0,113.846,3.0,MEDIUM,1.0,3.0,2019,Bahrain Grand Prix,57,0.631578947368421,,,,,,,,,,,
VET,Ferrari,39.0,126.012,4.0,SOFT,4.0,9.0,2019,Bahrain Grand Prix,57,0.6842105263157895,,,,,,,,,,,
SAI,McLaren,5.0,138.084,2.0,MEDIUM,1.0,20.0,2019,Bahrain Grand Prix,57,0.08771929824561403,,,,,,,,,,,
SAI,McLaren,25.0,118.416,3.0,HARD,2.0,19.0,2019,Bahrain Grand Prix,57,0.43859649122807015,,,,,,,,,,,
SAI,McLaren,41.0,116.052,4.0,SOFT,4.0,19.0,2019,Bahrain Grand Prix,57,0.7192982456140351,,,,,,,,,,,
RUS,Williams,13.0,119.554,2.0,MEDIUM,1.0,17.0,2019,Bahrain Grand Prix,57,0.22807017543859648,,,,,,,,,,,
RUS,Williams,27.0,120.846,3.0,MEDIUM,1.0,17.0,2019,Bahrain Grand Prix,57,0.47368421052631576,,,,,,,,,,,
RAI,Alfa Romeo Racing,10.0,117.408,2.0,MEDIUM,1.0,14.0,2019,Bahrain Grand Prix,57,0.17543859649122806,,,,,,,,,,,
RAI,Alfa Romeo Racing,34.0,118.677,3.0,SOFT,4.0,12.0,2019,Bahrain Grand Prix,57,0.5964912280701754,,,,,,,,,,,
BOT,Mercedes,13.0,117.03,2.0,MEDIUM,1.0,6.0,2019,Bahrain Grand Prix,57,0.22807017543859648,,,,,,,,,,,
BOT,Mercedes,38.0,117.545,2.0,MEDIUM,26.0,3.0,2019,Bahrain Grand Prix,57,0.6666666666666666,,,,,,,,,,,
GRO,Haas F1 Team,2.0,125.015,2.0,MEDIUM,1.0,20.0,2019,Bahrain Grand Prix,57,0.03508771929824561,,,,,,,,,,,
KUB,Williams,12.0,117.871,2.0,SOFT,1.0,17.0,2019,Bahrain Grand Prix,57,0.21052631578947367,,,,,,,,,,,
KUB,Williams,28.0,119.215,3.0,MEDIUM,2.0,18.0,2019,Bahrain Grand Prix,57,0.49122807017543857,,,,,,,,,,,
GIO,Alfa Romeo Racing,17.0,120.447,2.0,MEDIUM,1.0,14.0,2019,Bahrain Grand Prix,57,0.2982456140350877,,,,,,,,,,,
GIO,Alfa Romeo Racing,41.0,117.141,2.0,MEDIUM,25.0,13.0,2019,Bahrain Grand Prix,57,0.7192982456140351,,,,,,,,,,,
HAM,Mercedes,23.0,115.832,2.0,HARD,1.0,1.0,2019,Chinese Grand Prix,56,0.4107142857142857,,,,,,,,,,,
HAM,Mercedes,37.0,116.038,3.0,MEDIUM,4.0,1.0,2019,Chinese Grand Prix,56,0.6607142857142857,,,,,,,,,,,
BOT,Mercedes,22.0,115.432,2.0,HARD,1.0,3.0,2019,Chinese Grand Prix,56,0.39285714285714285,,,,,,,,,,,
BOT,Mercedes,37.0,116.223,3.0,MEDIUM,1.0,3.0,2019,Chinese Grand Prix,56,0.6607142857142857,,,,,,,,,,,
VET,Ferrari,19.0,116.84,2.0,HARD,1.0,5.0,2019,Chinese Grand Prix,56,0.3392857142857143,,,,,,,,,,,
VET,Ferrari,36.0,114.699,3.0,MEDIUM,1.0,4.0,2019,Chinese Grand Prix,56,0.6428571428571429,,,,,,,,,,,
VER,Red Bull Racing,18.0,117.074,2.0,HARD,1.0,6.0,2019,Chinese Grand Prix,56,0.32142857142857145,,,,,,,,,,,
VER,Red Bull Racing,35.0,115.105,3.0,MEDIUM,1.0,5.0,2019,Chinese Grand Prix,56,0.625,,,,,,,,,,,
LEC,Ferrari,23.0,116.967,2.0,HARD,1.0,5.0,2019,Chinese Grand Prix,56,0.4107142857142857,,,,,,,,,,,
LEC,Ferrari,43.0,117.267,3.0,MEDIUM,1.0,5.0,2019,Chinese Grand Prix,56,0.7678571428571429,,,,,,,,,,,
GAS,Red Bull Racing,20.0,117.332,2.0,HARD,1.0,8.0,2019,Chinese Grand Prix,56,0.35714285714285715,,,,,,,,,,,
GAS,Red Bull Racing,40.0,116.881,3.0,MEDIUM,1.0,6.0,2019,Chinese Grand Prix,56,0.7142857142857143,,,,,,,,,,,
GAS,Red Bull Racing,54.0,116.679,4.0,SOFT,3.0,6.0,2019,Chinese Grand Prix,56,0.9642857142857143,,,,,,,,,,,
RIC,Renault,19.0,118.518,2.0,HARD,1.0,10.0,2019,Chinese Grand Prix,56,0.3392857142857143,,,,,,,,,,,
PER,Racing Point,21.0,118.725,2.0,HARD,1.0,9.0,2019,Chinese Grand Prix,56,0.375,,,,,,,,,,,
RAI,Alfa Romeo Racing,26.0,118.755,2.0,HARD,1.0,10.0,2019,Chinese Grand Prix,56,0.4642857142857143,,,,,,,,,,,
ALB,Toro Rosso,1.0,128.468,1.0,SOFT,1.0,18.0,2019,Chinese Grand Prix,56,0.017857142857142856,,,,,,,,,,,
ALB,Toro Rosso,20.0,117.695,2.0,HARD,1.0,16.0,2019,Chinese Grand Prix,56,0.35714285714285715,,,,,,,,,,,
GRO,Haas F1 Team,9.0,118.437,2.0,HARD,1.0,17.0,2019,Chinese Grand Prix,56,0.16071428571428573,,,,,,,,,,,
GRO,Haas F1 Team,36.0,117.777,3.0,MEDIUM,1.0,12.0,2019,Chinese Grand Prix,56,0.6428571428571429,,,,,,,,,,,
STR,Racing Point,21.0,118.938,2.0,HARD,1.0,15.0,2019,Chinese Grand Prix,56,0.375,,,,,,,,,,,
STR,Racing Point,45.0,115.836,3.0,SOFT,1.0,13.0,2019,Chinese Grand Prix,56,0.8035714285714286,,,,,,,,,,,
MAG,Haas F1 Team,10.0,119.108,2.0,HARD,1.0,17.0,2019,Chinese Grand Prix,56,0.17857142857142858,,,,,,,,,,,
MAG,Haas F1 Team,34.0,116.557,3.0,MEDIUM,1.0,14.0,2019,Chinese Grand Prix,56,0.6071428571428571,,,,,,,,,,,
SAI,McLaren,2.0,141.056,2.0,HARD,1.0,19.0,2019,Chinese Grand Prix,56,0.03571428571428571,,,,,,,,,,,
SAI,McLaren,37.0,117.822,3.0,SOFT,1.0,15.0,2019,Chinese Grand Prix,56,0.6607142857142857,,,,,,,,,,,
GIO,Alfa Romeo Racing,8.0,120.17,2.0,MEDIUM,1.0,18.0,2019,Chinese Grand Prix,56,0.14285714285714285,,,,,,,,,,,
GIO,Alfa Romeo Racing,31.0,121.216,3.0,MEDIUM,1.0,15.0,2019,Chinese Grand Prix,56,0.5535714285714286,,,,,,,,,,,
RUS,Williams,23.0,119.841,2.0,HARD,1.0,18.0,2019,Chinese Grand Prix,56,0.4107142857142857,,,,,,,,,,,
RUS,Williams,50.0,116.67,3.0,SOFT,1.0,17.0,2019,Chinese Grand Prix,56,0.8928571428571429,,,,,,,,,,,
KUB,Williams,27.0,130.883,2.0,HARD,1.0,19.0,2019,Chinese Grand Prix,56,0.48214285714285715,,,,,,,,,,,
NOR,McLaren,2.0,146.586,2.0,HARD,1.0,20.0,2019,Chinese Grand Prix,56,0.03571428571428571,,,,,,,,,,,
NOR,McLaren,18.0,132.322,3.0,MEDIUM,2.0,19.0,2019,Chinese Grand Prix,56,0.32142857142857145,,,,,,,,,,,
NOR,McLaren,35.0,120.214,4.0,SOFT,1.0,19.0,2019,Chinese Grand Prix,56,0.625,,,,,,,,,,,
KVY,Toro Rosso,8.0,113.099,2.0,MEDIUM,8.0,17.0,2019,Chinese Grand Prix,56,0.14285714285714285,,,,,,,,,,,
KVY,Toro Rosso,26.0,121.104,3.0,HARD,1.0,16.0,2019,Chinese Grand Prix,56,0.4642857142857143,,,,,,,,,,,
KVY,Toro Rosso,31.0,137.854,4.0,SOFT,1.0,17.0,2019,Chinese Grand Prix,56,0.5535714285714286,,,,,,,,,,,
HUL,Renault,12.0,120.696,2.0,HARD,1.0,16.0,2019,Chinese Grand Prix,56,0.21428571428571427,,,,,,,,,,,
GAS,Red Bull Racing,1.0,127.221,1.0,MEDIUM,1.0,19.0,2019,Azerbaijan Grand Prix,51,0.0196078431372549,,,,,,,,,,,
PER,Racing Point,11.0,126.004,2.0,MEDIUM,1.0,10.0,2019,Azerbaijan Grand Prix,51,0.21568627450980393,,,,,,,,,,,
LEC,Ferrari,35.0,123.398,2.0,SOFT,1.0,6.0,2019,Azerbaijan Grand Prix,51,0.6862745098039216,,,,,,,,,,,
LEC,Ferrari,48.0,123.29,3.0,SOFT,1.0,5.0,2019,Azerbaijan Grand Prix,51,0.9411764705882353,,,,,,,,,,,
STR,Racing Point,11.0,129.223,2.0,MEDIUM,1.0,18.0,2019,Azerbaijan Grand Prix,51,0.21568627450980393,,,,,,,,,,,
MAG,Haas F1 Team,8.0,126.203,2.0,MEDIUM,1.0,18.0,2019,Azerbaijan Grand Prix,51,0.1568627450980392,,,,,,,,,,,
MAG,Haas F1 Team,40.0,133.98,3.0,SOFT,1.0,13.0,2019,Azerbaijan Grand Prix,51,0.7843137254901961,,,,,,,,,,,
ALB,Toro Rosso,13.0,127.318,2.0,MEDIUM,1.0,20.0,2019,Azerbaijan Grand Prix,51,0.2549019607843137,,,,,,,,,,,
KVY,Toro Rosso,6.0,129.135,2.0,MEDIUM,1.0,20.0,2019,Azerbaijan Grand Prix,51,0.11764705882352941,,,,,,,,,,,
HUL,Renault,9.0,127.18,2.0,MEDIUM,1.0,19.0,2019,Azerbaijan Grand Prix,51,0.17647058823529413,,,,,,,,,,,
HUL,Renault,35.0,124.969,3.0,SOFT,1.0,15.0,2019,Azerbaijan Grand Prix,51,0.6862745098039216,,,,,,,,,,,
RIC,Renault,11.0,127.766,2.0,MEDIUM,1.0,17.0,2019,Azerbaijan Grand Prix,51,0.21568627450980393,,,,,,,,,,,
VER,Red Bull Racing,15.0,124.231,2.0,MEDIUM,1.0,6.0,2019,Azerbaijan Grand Prix,51,0.29411764705882354,,,,,,,,,,,
NOR,McLaren,10.0,125.76,2.0,MEDIUM,1.0,14.0,2019,Azerbaijan Grand Prix,51,0.19607843137254902,,,,,,,,,,,
HAM,Mercedes,14.0,124.283,2.0,MEDIUM,1.0,4.0,2019,Azerbaijan Grand Prix,51,0.27450980392156865,,,,,,,,,,,
VET,Ferrari,12.0,123.724,2.0,MEDIUM,1.0,5.0,2019,Azerbaijan Grand Prix,51,0.23529411764705882,,,,,,,,,,,
SAI,McLaren,13.0,123.833,2.0,MEDIUM,1.0,10.0,2019,Azerbaijan Grand Prix,51,0.2549019607843137,,,,,,,,,,,
RUS,Williams,26.0,127.841,2.0,MEDIUM,1.0,19.0,2019,Azerbaijan Grand Prix,51,0.5098039215686274,,,,,,,,,,,
RAI,Alfa Romeo Racing,1.0,125.201,1.0,SOFT,4.0,17.0,2019,Azerbaijan Grand Prix,51,0.0196078431372549,,,,,,,,,,,
RAI,Alfa Romeo Racing,7.0,126.525,2.0,MEDIUM,1.0,20.0,2019,Azerbaijan Grand Prix,51,0.13725490196078433,,,,,,,,,,,
BOT,Mercedes,13.0,124.618,2.0,MEDIUM,1.0,4.0,2019,Azerbaijan Grand Prix,51,0.2549019607843137,,,,,,,,,,,
GRO,Haas F1 Team,35.0,127.091,2.0,SOFT,6.0,16.0,2019,Azerbaijan Grand Prix,51,0.6862745098039216,,,,,,,,,,,
KUB,Williams,1.0,127.477,1.0,MEDIUM,1.0,20.0,2019,Azerbaijan Grand Prix,51,0.0196078431372549,,,,,,,,,,,
KUB,Williams,15.0,122.888,2.0,MEDIUM,15.0,20.0,2019,Azerbaijan Grand Prix,51,0.29411764705882354,,,,,,,,,,,
KUB,Williams,24.0,130.59,3.0,MEDIUM,1.0,20.0,2019,Azerbaijan Grand Prix,51,0.47058823529411764,,,,,,,,,,,
KUB,Williams,43.0,127.606,4.0,SOFT,1.0,16.0,2019,Azerbaijan Grand Prix,51,0.8431372549019608,,,,,,,,,,,
GIO,Alfa Romeo Racing,8.0,127.018,2.0,MEDIUM,1.0,20.0,2019,Azerbaijan Grand Prix,51,0.1568627450980392,,,,,,,,,,,
GAS,Red Bull Racing,23.0,102.439,2.0,MEDIUM,1.0,9.0,2019,Spanish Grand Prix,66,0.3484848484848485,,,,,,,,,,,
GAS,Red Bull Racing,47.0,135.989,3.0,SOFT,4.0,6.0,2019,Spanish Grand Prix,66,0.7121212121212122,,,,,,,,,,,
PER,Racing Point,25.0,103.038,2.0,MEDIUM,1.0,16.0,2019,Spanish Grand Prix,66,0.3787878787878788,,,,,,,,,,,
PER,Racing Point,46.0,136.826,3.0,SOFT,4.0,14.0,2019,Spanish Grand Prix,66,0.696969696969697,,,,,,,,,,,
LEC,Ferrari,26.0,103.607,2.0,HARD,1.0,4.0,2019,Spanish Grand Prix,66,0.3939393939393939,,,,,,,,,,,
LEC,Ferrari,47.0,134.639,3.0,MEDIUM,1.0,5.0,2019,Spanish Grand Prix,66,0.7121212121212122,,,,,,,,,,,
STR,Racing Point,23.0,103.247,2.0,SOFT,1.0,17.0,2019,Spanish Grand Prix,66,0.3484848484848485,,,,,,,,,,,
MAG,Haas F1 Team,24.0,101.623,2.0,MEDIUM,1.0,14.0,2019,Spanish Grand Prix,66,0.36363636363636365,,,,,,,,,,,
MAG,Haas F1 Team,46.0,135.493,3.0,SOFT,4.0,8.0,2019,Spanish Grand Prix,66,0.696969696969697,,,,,,,,,,,
ALB,Toro Rosso,26.0,103.451,2.0,MEDIUM,1.0,13.0,2019,Spanish Grand Prix,66,0.3939393939393939,,,,,,,,,,,
KVY,Toro Rosso,22.0,102.55,2.0,MEDIUM,1.0,17.0,2019,Spanish Grand Prix,66,0.3333333333333333,,,,,,,,,,,
KVY,Toro Rosso,46.0,147.421,3.0,MEDIUM,1.0,9.0,2019,Spanish Grand Prix,66,0.696969696969697,,,,,,,,,,,
HUL,Renault,1.0,98.687,1.0,MEDIUM,1.0,18.0,2019,Spanish Grand Prix,66,0.015151515151515152,,,,,,,,,,,
HUL,Renault,36.0,102.09,2.0,SOFT,1.0,16.0,2019,Spanish Grand Prix,66,0.5454545454545454,,,,,,,,,,,
RIC,Renault,25.0,103.527,2.0,HARD,1.0,14.0,2019,Spanish Grand Prix,66,0.3787878787878788,,,,,,,,,,,
RIC,Renault,46.0,143.46,3.0,MEDIUM,1.0,13.0,2019,Spanish Grand Prix,66,0.696969696969697,,,,,,,,,,,
VER,Red Bull Racing,21.0,101.126,2.0,SOFT,1.0,5.0,2019,Spanish Grand Prix,66,0.3181818181818182,,,,,,,,,,,
VER,Red Bull Racing,44.0,99.663,3.0,MEDIUM,1.0,4.0,2019,Spanish Grand Prix,66,0.6666666666666666,,,,,,,,,,,
NOR,McLaren,27.0,101.589,2.0,MEDIUM,1.0,17.0,2019,Spanish Grand Prix,66,0.4090909090909091,,,,,,,,,,,
HAM,Mercedes,28.0,101.228,2.0,MEDIUM,1.0,1.0,2019,Spanish Grand Prix,66,0.42424242424242425,,,,,,,,,,,
VET,Ferrari,20.0,102.585,2.0,MEDIUM,1.0,10.0,2019,Spanish Grand Prix,66,0.30303030303030304,,,,,,,,,,,
VET,Ferrari,41.0,99.608,3.0,MEDIUM,1.0,5.0,2019,Spanish Grand Prix,66,0.6212121212121212,,,,,,,,,,,
SAI,McLaren,25.0,101.501,2.0,MEDIUM,1.0,15.0,2019,Spanish Grand Prix,66,0.3787878787878788,,,,,,,,,,,
SAI,McLaren,47.0,105.378,3.0,SOFT,4.0,10.0,2019,Spanish Grand Prix,66,0.7121212121212122,,,,,,,,,,,
RUS,Williams,33.0,104.192,2.0,SOFT,1.0,19.0,2019,Spanish Grand Prix,66,0.5,,,,,,,,,,,
RUS,Williams,45.0,135.923,3.0,MEDIUM,1.0,17.0,2019,Spanish Grand Prix,66,0.6818181818181818,,,,,,,,,,,
RAI,Alfa Romeo Racing,29.0,102.839,2.0,HARD,1.0,17.0,2019,Spanish Grand Prix,66,0.4393939393939394,,,,,,,,,,,
RAI,Alfa Romeo Racing,46.0,136.444,3.0,SOFT,1.0,15.0,2019,Spanish Grand Prix,66,0.696969696969697,,,,,,,,,,,
BOT,Mercedes,27.0,101.045,2.0,MEDIUM,1.0,2.0,2019,Spanish Grand Prix,66,0.4090909090909091,,,,,,,,,,,
BOT,Mercedes,46.0,130.385,3.0,SOFT,4.0,2.0,2019,Spanish Grand Prix,66,0.696969696969697,,,,,,,,,,,
GRO,Haas F1 Team,27.0,102.507,2.0,MEDIUM,1.0,7.0,2019,Spanish Grand Prix,66,0.4090909090909091,,,,,,,,,,,
GRO,Haas F1 Team,47.0,136.373,3.0,SOFT,4.0,7.0,2019,Spanish Grand Prix,66,0.7121212121212122,,,,,,,,,,,
KUB,Williams,32.0,110.949,2.0,SOFT,1.0,20.0,2019,Spanish Grand Prix,66,0.48484848484848486,,,,,,,,,,,
KUB,Williams,45.0,136.055,3.0,MEDIUM,1.0,18.0,2019,Spanish Grand Prix,66,0.6818181818181818,,,,,,,,,,,
GIO,Alfa Romeo Racing,7.0,103.822,2.0,HARD,1.0,20.0,2019,Spanish Grand Prix,66,0.10606060606060606,,,,,,,,,,,
GIO,Alfa Romeo Racing,42.0,105.223,3.0,SOFT,1.0,18.0,2019,Spanish Grand Prix,66,0.6363636363636364,,,,,,,,,,,
HAM,Mercedes,12.0,119.343,2.0,MEDIUM,1.0,1.0,2019,Monaco Grand Prix,78,0.15384615384615385,,,,,,,,,,,
VET,Ferrari,12.0,112.768,2.0,HARD,1.0,3.0,2019,Monaco Grand Prix,78,0.15384615384615385,,,,,,,,,,,
BOT,Mercedes,12.0,126.558,2.0,MEDIUM,1.0,4.0,2019,Monaco Grand Prix,78,0.15384615384615385,,,,,,,,,,,
BOT,Mercedes,13.0,100.747,3.0,HARD,1.0,4.0,2019,Monaco Grand Prix,78,0.16666666666666666,,,,,,,,,,,
VER,Red Bull Racing,12.0,112.233,2.0,HARD,1.0,2.0,2019,Monaco Grand Prix,78,0.15384615384615385,,,,,,,,,,,
GAS,Red Bull Racing,28.0,82.484,2.0,MEDIUM,1.0,9.0,2019,Monaco Grand Prix,78,0.358974358974359,,,,,,,,,,,
GAS,Red Bull Racing,63.0,81.704,3.0,SOFT,4.0,5.0,2019,Monaco Grand Prix,78,0.8076923076923077,,,,,,,,,,,
SAI,McLaren,31.0,79.957,2.0,MEDIUM,1.0,9.0,2019,Monaco Grand Prix,78,0.3974358974358974,,,,,,,,,,,
KVY,Toro Rosso,33.0,81.712,2.0,MEDIUM,1.0,9.0,2019,Monaco Grand Prix,78,0.4230769230769231,,,,,,,,,,,
ALB,Toro Rosso,41.0,78.355,2.0,MEDIUM,1.0,9.0,2019,Monaco Grand Prix,78,0.5256410256410257,,,,,,,,,,,
RIC,Renault,12.0,101.71,2.0,MEDIUM,1.0,13.0,2019,Monaco Grand Prix,78,0.15384615384615385,,,,,,,,,,,
GRO,Haas F1 Team,51.0,80.621,2.0,MEDIUM,1.0,9.0,2019,Monaco Grand Prix,78,0.6538461538461539,,,,,,,,,,,
NOR,McLaren,48.0,79.989,2.0,SOFT,1.0,11.0,2019,Monaco Grand Prix,78,0.6153846153846154,,,,,,,,,,,
PER,Racing Point,12.0,93.154,2.0,HARD,1.0,17.0,2019,Monaco Grand Prix,78,0.15384615384615385,,,,,,,,,,,
HUL,Renault,10.0,96.009,2.0,HARD,1.0,18.0,2019,Monaco Grand Prix,78,0.1282051282051282,,,,,,,,,,,
MAG,Haas F1 Team,12.0,100.944,2.0,MEDIUM,1.0,14.0,2019,Monaco Grand Prix,78,0.15384615384615385,,,,,,,,,,,
RUS,Williams,11.0,105.404,2.0,HARD,1.0,19.0,2019,Monaco Grand Prix,78,0.14102564102564102,,,,,,,,,,,
STR,Racing Point,40.0,80.583,1.0,MEDIUM,40.0,18.0,2019,Monaco Grand Prix,78,0.5128205128205128,,,,,,,,,,,
RAI,Alfa Romeo Racing,47.0,85.226,2.0,MEDIUM,1.0,17.0,2019,Monaco Grand Prix,78,0.6025641025641025,,,,,,,,,,,
KUB,Williams,22.0,82.977,2.0,HARD,1.0,19.0,2019,Monaco Grand Prix,78,0.28205128205128205,,,,,,,,,,,
GIO,Alfa Romeo Racing,45.0,80.975,2.0,MEDIUM,1.0,19.0,2019,Monaco Grand Prix,78,0.5769230769230769,,,,,,,,,,,
LEC,Ferrari,10.0,105.588,2.0,HARD,1.0,20.0,2019,Monaco Grand Prix,78,0.1282051282051282,,,,,,,,,,,
GAS,Red Bull Racing,8.0,80.128,2.0,HARD,1.0,13.0,2019,Canadian Grand Prix,70,0.11428571428571428,,,,,,,,,,,
PER,Racing Point,12.0,79.74,2.0,HARD,1.0,15.0,2019,Canadian Grand Prix,70,0.17142857142857143,,,,,,,,,,,
LEC,Ferrari,34.0,79.663,2.0,HARD,1.0,4.0,2019,Canadian Grand Prix,70,0.4857142857142857,,,,,,,,,,,
STR,Racing Point,46.0,79.019,2.0,MEDIUM,1.0,10.0,2019,Canadian Grand Prix,70,0.6571428571428571,,,,,,,,,,,
MAG,Haas F1 Team,1.0,98.531,1.0,HARD,1.0,19.0,2019,Canadian Grand Prix,70,0.014285714285714285,,,,,,,,,,,
MAG,Haas F1 Team,40.0,80.125,2.0,MEDIUM,1.0,18.0,2019,Canadian Grand Prix,70,0.5714285714285714,,,,,,,,,,,
ALB,Toro Rosso,2.0,82.732,2.0,HARD,1.0,20.0,2019,Canadian Grand Prix,70,0.02857142857142857,,,,,,,,,,,
KVY,Toro Rosso,13.0,81.169,2.0,HARD,1.0,14.0,2019,Canadian Grand Prix,70,0.18571428571428572,,,,,,,,,,,
HUL,Renault,17.0,80.076,2.0,HARD,1.0,7.0,2019,Canadian Grand Prix,70,0.24285714285714285,,,,,,,,,,,
RIC,Renault,9.0,80.147,2.0,HARD,1.0,11.0,2019,Canadian Grand Prix,70,0.12857142857142856,,,,,,,,,,,
VER,Red Bull Racing,49.0,78.859,2.0,MEDIUM,6.0,7.0,2019,Canadian Grand Prix,70,0.7,,,,,,,,,,,
HAM,Mercedes,29.0,78.372,2.0,HARD,1.0,3.0,2019,Canadian Grand Prix,70,0.4142857142857143,,,,,,,,,,,
VET,Ferrari,27.0,78.567,2.0,HARD,1.0,3.0,2019,Canadian Grand Prix,70,0.38571428571428573,,,,,,,,,,,
SAI,McLaren,4.0,79.956,1.0,SOFT,7.0,19.0,2019,Canadian Grand Prix,70,0.05714285714285714,,,,,,,,,,,
RUS,Williams,10.0,81.291,2.0,HARD,1.0,17.0,2019,Canadian Grand Prix,70,0.14285714285714285,,,,,,,,,,,
RAI,Alfa Romeo Racing,7.0,80.887,2.0,HARD,1.0,19.0,2019,Canadian Grand Prix,70,0.1,,,,,,,,,,,
RAI,Alfa Romeo Racing,59.0,78.44,3.0,SOFT,1.0,15.0,2019,Canadian Grand Prix,70,0.8428571428571429,,,,,,,,,,,
BOT,Mercedes,31.0,78.106,2.0,HARD,1.0,6.0,2019,Canadian Grand Prix,70,0.44285714285714284,,,,,,,,,,,
BOT,Mercedes,68.0,79.206,3.0,SOFT,3.0,4.0,2019,Canadian Grand Prix,70,0.9714285714285714,,,,,,,,,,,
GRO,Haas F1 Team,35.0,83.575,2.0,HARD,1.0,15.0,2019,Canadian Grand Prix,70,0.5,,,,,,,,,,,
KUB,Williams,9.0,83.995,1.0,MEDIUM,9.0,19.0,2019,Canadian Grand Prix,70,0.12857142857142856,,,,,,,,,,,
KUB,Williams,39.0,83.521,3.0,HARD,1.0,19.0,2019,Canadian Grand Prix,70,0.5571428571428572,,,,,,,,,,,
GIO,Alfa Romeo Racing,34.0,81.552,2.0,MEDIUM,1.0,14.0,2019,Canadian Grand Prix,70,0.4857142857142857,,,,,,,,,,,
HAM,Mercedes,25.0,98.71,2.0,HARD,1.0,1.0,2019,French Grand Prix,53,0.4716981132075472,,,,,,,,,,,
BOT,Mercedes,24.0,99.846,2.0,HARD,1.0,3.0,2019,French Grand Prix,53,0.4528301886792453,,,,,,,,,,,
LEC,Ferrari,22.0,99.792,2.0,HARD,1.0,4.0,2019,French Grand Prix,53,0.41509433962264153,,,,,,,,,,,
VER,Red Bull Racing,21.0,100.196,2.0,HARD,1.0,5.0,2019,French Grand Prix,53,0.39622641509433965,,,,,,,,,,,
VET,Ferrari,26.0,99.54,2.0,HARD,1.0,5.0,2019,French Grand Prix,53,0.49056603773584906,,,,,,,,,,,
VET,Ferrari,52.0,102.854,3.0,SOFT,1.0,5.0,2019,French Grand Prix,53,0.9811320754716981,,,,,,,,,,,
SAI,McLaren,20.0,99.938,2.0,HARD,1.0,10.0,2019,French Grand Prix,53,0.37735849056603776,,,,,,,,,,,
RAI,Alfa Romeo Racing,32.0,99.594,2.0,MEDIUM,2.0,11.0,2019,French Grand Prix,53,0.6037735849056604,,,,,,,,,,,
HUL,Renault,35.0,99.732,2.0,MEDIUM,5.0,11.0,2019,French Grand Prix,53,0.660377358490566,,,,,,,,,,,
NOR,McLaren,19.0,100.768,2.0,HARD,1.0,12.0,2019,French Grand Prix,53,0.3584905660377358,,,,,,,,,,,
GAS,Red Bull Racing,18.0,102.628,2.0,HARD,1.0,15.0,2019,French Grand Prix,53,0.33962264150943394,,,,,,,,,,,
RIC,Renault,17.0,99.93,2.0,HARD,1.0,16.0,2019,French Grand Prix,53,0.32075471698113206,,,,,,,,,,,
PER,Racing Point,19.0,100.442,2.0,HARD,1.0,16.0,2019,French Grand Prix,53,0.3584905660377358,,,,,,,,,,,
STR,Racing Point,40.0,99.687,2.0,MEDIUM,1.0,13.0,2019,French Grand Prix,53,0.7547169811320755,,,,,,,,,,,
KVY,Toro Rosso,33.0,101.093,2.0,MEDIUM,1.0,16.0,2019,French Grand Prix,53,0.6226415094339622,,,,,,,,,,,
ALB,Toro Rosso,26.0,103.097,2.0,HARD,1.0,17.0,2019,French Grand Prix,53,0.49056603773584906,,,,,,,,,,,
GIO,Alfa Romeo Racing,8.0,102.348,2.0,HARD,1.0,20.0,2019,French Grand Prix,53,0.1509433962264151,,,,,,,,,,,
